Company;Site Name;Site Alias;Description;Region;Site Group;Street;Country;City;Latitude;Longitude;Maintenance Circle Name;Site Type;Location ID;PrimAlias;Additional Site Details;Status
Vodacom TZ;VTZ-1157; 1157.0;Ndugumbi;Coastal;Coastal;;Tanzania;Kili;-6.80102;39.253497;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-1157;Ndugumbi;Ndugumbi;Coastal;Coastal;;Tanzania;Kili;-6.80102;39.253497;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-1185; 1185.0;MnaziMmoja;Coastal;Coastal;;Tanzania;Kili;-6.81744;39.2783;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-1227;Chwaka;Chwaka;Coastal;Coastal;;Tanzania;Lake;-6.1657;39.4296;;Access_20;;1;;Enabled
Vodacom TZ;VTZ-1253; 1253.0;Kaluta;Coastal;Coastal;;Tanzania;Lake;-6.81922;39.2851;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-1357; 1357.0;BoT_Towers_Micro;Coastal;Coastal;;Tanzania;Dar;-6.81589;39.2942;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-1439;Bromain_Kipawa;Bromain_Kipawa;Coastal;Coastal;;Tanzania;Lake;-6.86095;39.2248;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-1157;VTZ-1157;Ndugumbi;Coastal;Coastal;;Tanzania;Kili;-6.80102;39.253497;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-1168;VTZ-1168;Kilimanjaro_K;Coastal;Coastal;;Tanzania;Lake;-6.81642;39.29315;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-1185;VTZ-1185;MnaziMmoja;Coastal;Coastal;;Tanzania;Kili;-6.81744;39.2783;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-1168; 1168.0;Kilimanjaro_K;Coastal;Coastal;;Tanzania;Lake;-6.81642;39.29315;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-1227; 1227.0;Chwaka;Coastal;Coastal;;Tanzania;Lake;-6.1657;39.4296;;Access_20;;1;;Enabled
Vodacom TZ;VTZ-1243; 1243.0;Southern_Sun;Coastal;Coastal;;Tanzania;Dar;-6.8119;39.2938;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-1439; 1439.0;Bromain_Kipawa;Coastal;Coastal;;Tanzania;Lake;-6.86095;39.2248;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-1168;Kilimanjaro_K;Kilimanjaro_K;Coastal;Coastal;;Tanzania;Lake;-6.81642;39.29315;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-1253;Kaluta;Kaluta;Coastal;Coastal;;Tanzania;Lake;-6.81922;39.2851;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-1185;MnaziMmoja;MnaziMmoja;Coastal;Coastal;;Tanzania;Kili;-6.81744;39.2783;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-1227;VTZ-1227;Chwaka;Coastal;Coastal;;Tanzania;Lake;-6.1657;39.4296;;Access_20;;0;;Enabled
Vodacom TZ;VTZ-1243;VTZ-1243;Southern_Sun;Coastal;Coastal;;Tanzania;Dar;-6.8119;39.2938;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-1253;VTZ-1253;Kaluta;Coastal;Coastal;;Tanzania;Lake;-6.81922;39.2851;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-1243;Southern_Sun;Southern_Sun;Coastal;Coastal;;Tanzania;Dar;-6.8119;39.2938;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-1357;BoT_Towers_Micro;BoT_Towers_Micro;Coastal;Coastal;;Tanzania;Dar;-6.81589;39.2942;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-1357;VTZ-1357;BoT_Towers_Micro;Coastal;Coastal;;Tanzania;Dar;-6.81589;39.2942;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-1427;VTZ-1427;Zanzibar_Kempinski;Coastal;Coastal;;Tanzania;Dar;-5.9537;39.3638;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-1427; 1427.0;Zanzibar_Kempinski;Coastal;Coastal;;Tanzania;Dar;-5.9537;39.3638;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-1427;Zanzibar_Kempinski;Zanzibar_Kempinski;Coastal;Coastal;;Tanzania;Dar;-5.9537;39.3638;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-1439;VTZ-1439;Bromain_Kipawa;Coastal;Coastal;;Tanzania;Lake;-6.86095;39.2248;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-2001;VTZ-2001;Kabuku;Kili;Kili;;Tanzania;Dar;-5.501;38.4803;;SubAccessHub_10;;0;;Enabled
Vodacom TZ;VTZ-2003; 2003.0;Muheza;Kili;Kili;;Tanzania;Kili;-5.17642;38.8;;Access_20;;1;;Enabled
Vodacom TZ;VTZ-2003;Muheza;Muheza;Kili;Kili;;Tanzania;Kili;-5.17642;38.8;;Access_20;;1;;Enabled
Vodacom TZ;VTZ-2003;VTZ-2003;Muheza;Kili;Kili;;Tanzania;Kili;-5.17642;38.8;;Access_20;;0;;Enabled
Vodacom TZ;VTZ-2005;TAS;TAS;Coastal;Coastal;;Tanzania;Kili;-6.82505;37.6925;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-2005;VTZ-2005;TAS;Coastal;Coastal;;Tanzania;Kili;-6.82505;37.6925;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-2006;VTZ-2006;Morogoro1;Coastal;Coastal;;Tanzania;Lake;-6.80122;37.6656;;Access_20;;0;;Enabled
Vodacom TZ;VTZ-2007;VTZ-2007;Morogoro;Coastal;Coastal;;Tanzania;Lake;-6.83033;37.6555;;SubAccessHub_10;;0;;Enabled
Vodacom TZ;VTZ-2011;Mikese;Mikese;Coastal;Coastal;;Tanzania;Lake;-6.75447;37.8942;;Access_20;;1;;Enabled
Vodacom TZ;VTZ-2011;VTZ-2011;Mikese;Coastal;Coastal;;Tanzania;Lake;-6.75447;37.8942;;Access_20;;0;;Enabled
Vodacom TZ;VTZ-2012;Ubenazomozi;Ubenazomozi;Coastal;Coastal;;Tanzania;Lake;-6.6327;38.1692;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-2012;VTZ-2012;Ubenazomozi;Coastal;Coastal;;Tanzania;Lake;-6.6327;38.1692;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-2013; 2013.0;Jitengeni;Kili;Kili;;Tanzania;Southern;-4.88572;38.2797;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-2013;Jitengeni;Jitengeni;Kili;Kili;;Tanzania;Southern;-4.88572;38.2797;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-2013;VTZ-2013;Jitengeni;Kili;Kili;;Tanzania;Southern;-4.88572;38.2797;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-2015; 2015.0;Buiko;Kili;Kili;;Tanzania;Dar;-4.65072;38.0439;;Access_20;;1;;Enabled
Vodacom TZ;VTZ-2015;Buiko;Buiko;Kili;Kili;;Tanzania;Dar;-4.65072;38.0439;;Access_20;;1;;Enabled
Vodacom TZ;VTZ-2015;VTZ-2015;Buiko;Kili;Kili;;Tanzania;Dar;-4.65072;38.0439;;Access_20;;0;;Enabled
Vodacom TZ;VTZ-2016;VTZ-2016;Chalinze;Coastal;Coastal;;Tanzania;Lake;-6.63834;38.356;;SubAccessHub_10;;0;;Enabled
Vodacom TZ;VTZ-2018; 2018.0;Kwetengwe;Kili;Kili;;Tanzania;Dar;-5.86511;38.2639;;SubAccessHub_10;;1;;Enabled
Vodacom TZ;VTZ-2018;Kwetengwe;Kwetengwe;Kili;Kili;;Tanzania;Dar;-5.86511;38.2639;;SubAccessHub_10;;1;;Enabled
Vodacom TZ;VTZ-2018;VTZ-2018;Kwetengwe;Kili;Kili;;Tanzania;Dar;-5.86511;38.2639;;SubAccessHub_10;;0;;Enabled
Vodacom TZ;VTZ-2020;Mazimbu;Mazimbu;Coastal;Coastal;;Tanzania;Kili;-6.79577;37.6244;;SubAccessHub_10;;1;;Enabled
Vodacom TZ;VTZ-2020;VTZ-2020;Mazimbu;Coastal;Coastal;;Tanzania;Kili;-6.79577;37.6244;;SubAccessHub_10;;0;;Enabled
Vodacom TZ;VTZ-2021;Dimon;Dimon;Coastal;Coastal;;Tanzania;Dar;-6.76298;37.7618;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-2021;VTZ-2021;Dimon;Coastal;Coastal;;Tanzania;Dar;-6.76298;37.7618;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-2022;Msembe;Msembe;Coastal;Coastal;;Tanzania;Kili;-6.70029;37.6411;;SubAccessHub_10;;1;;Enabled
Vodacom TZ;VTZ-2022;VTZ-2022;Msembe;Coastal;Coastal;;Tanzania;Kili;-6.70029;37.6411;;SubAccessHub_10;;0;;Enabled
Vodacom TZ;VTZ-2023;VTZ-2023;Vitonga;Coastal;Coastal;;Tanzania;Lake;-6.93825;37.489;;Aggregate_30;;0;;Enabled
Vodacom TZ;VTZ-2023;Vitonga;Vitonga;Coastal;Coastal;;Tanzania;Lake;-6.93825;37.489;;Aggregate_30;;1;;Enabled
Vodacom TZ;VTZ-2024;Sudi_Rusi;Sudi_Rusi;Coastal;Coastal;;Tanzania;Lake;-6.8205;37.6706;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-2027; 2027.0;Kisosora;Kili;Kili;;Tanzania;Dar;-5.07168;39.0786;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-2027;VTZ-2027;Kisosora;Kili;Kili;;Tanzania;Dar;-5.07168;39.0786;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-4136;Bwanga;Bwanga;Lake;Lake;;Tanzania;Dar;-3.03858;31.7572;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-4167;Buzwagi;Buzwagi;Lake;Lake;;Tanzania;Southern;-3.84835;32.6715;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-4169;Tulawaka_Mine;Tulawaka_Mine;Lake;Lake;;Tanzania;Southern;-3.19567;31.5271;;SubAccessHub_10;;1;;Enabled
Vodacom TZ;VTZ-4179;Igoma_Mwanza;Igoma_Mwanza;Lake;Lake;;Tanzania;Coastal;-2.54617;32.98;;SubAccessHub_10;;1;;Enabled
Vodacom TZ;VTZ-4207; 4207.0;Buhangija;Lake;Lake;;Tanzania;Dar;-3.68472;33.4153;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-4207;Buhangija;Buhangija;Lake;Lake;;Tanzania;Dar;-3.68472;33.4153;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-2001; 2001.0;Kabuku;Kili;Kili;;Tanzania;Dar;-5.501;38.4803;;SubAccessHub_10;;1;;Enabled
Vodacom TZ;VTZ-2001;Kabuku;Kabuku;Kili;Kili;;Tanzania;Dar;-5.501;38.4803;;SubAccessHub_10;;1;;Enabled
Vodacom TZ;VTZ-2005; 2005.0;TAS;Coastal;Coastal;;Tanzania;Kili;-6.82505;37.6925;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-2006; 2006.0;Morogoro1;Coastal;Coastal;;Tanzania;Lake;-6.80122;37.6656;;Access_20;;1;;Enabled
Vodacom TZ;VTZ-2007; 2007.0;Morogoro;Coastal;Coastal;;Tanzania;Lake;-6.83033;37.6555;;SubAccessHub_10;;1;;Enabled
Vodacom TZ;VTZ-2011; 2011.0;Mikese;Coastal;Coastal;;Tanzania;Lake;-6.75447;37.8942;;Access_20;;1;;Enabled
Vodacom TZ;VTZ-2012; 2012.0;Ubenazomozi;Coastal;Coastal;;Tanzania;Lake;-6.6327;38.1692;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-2021; 2021.0;Dimon;Coastal;Coastal;;Tanzania;Dar;-6.76298;37.7618;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-2023; 2023.0;Vitonga;Coastal;Coastal;;Tanzania;Lake;-6.93825;37.489;;Aggregate_30;;1;;Enabled
Vodacom TZ;VTZ-4169; 4169.0;Tulawaka_Mine;Lake;Lake;;Tanzania;Southern;-3.19567;31.5271;;SubAccessHub_10;;1;;Enabled
Vodacom TZ;VTZ-2006;Morogoro1;Morogoro1;Coastal;Coastal;;Tanzania;Lake;-6.80122;37.6656;;Access_20;;1;;Enabled
Vodacom TZ;VTZ-2027;Kisosora;Kisosora;Kili;Kili;;Tanzania;Dar;-5.07168;39.0786;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-2007;Morogoro;Morogoro;Coastal;Coastal;;Tanzania;Lake;-6.83033;37.6555;;SubAccessHub_10;;1;;Enabled
Vodacom TZ;VTZ-2016; 2016.0;Chalinze;Coastal;Coastal;;Tanzania;Lake;-6.63834;38.356;;SubAccessHub_10;;1;;Enabled
Vodacom TZ;VTZ-2016;Chalinze;Chalinze;Coastal;Coastal;;Tanzania;Lake;-6.63834;38.356;;SubAccessHub_10;;1;;Enabled
Vodacom TZ;VTZ-2020; 2020.0;Mazimbu;Coastal;Coastal;;Tanzania;Kili;-6.79577;37.6244;;SubAccessHub_10;;1;;Enabled
Vodacom TZ;VTZ-2022; 2022.0;Msembe;Coastal;Coastal;;Tanzania;Kili;-6.70029;37.6411;;SubAccessHub_10;;1;;Enabled
Vodacom TZ;VTZ-2024; 2024.0;Sudi_Rusi;Coastal;Coastal;;Tanzania;Lake;-6.8205;37.6706;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-2024;VTZ-2024;Sudi_Rusi;Coastal;Coastal;;Tanzania;Lake;-6.8205;37.6706;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-4136; 4136.0;Bwanga;Lake;Lake;;Tanzania;Dar;-3.03858;31.7572;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-4164; 4164.0;Bulyanhulu;Lake;Lake;;Tanzania;Dar;-3.22413;32.4878;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-4136;VTZ-4136;Bwanga;Lake;Lake;;Tanzania;Dar;-3.03858;31.7572;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-4164;VTZ-4164;Bulyanhulu;Lake;Lake;;Tanzania;Dar;-3.22413;32.4878;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-4167;VTZ-4167;Buzwagi;Lake;Lake;;Tanzania;Southern;-3.84835;32.6715;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-4169;VTZ-4169;Tulawaka_Mine;Lake;Lake;;Tanzania;Southern;-3.19567;31.5271;;SubAccessHub_10;;0;;Enabled
Vodacom TZ;VTZ-4179;VTZ-4179;Igoma_Mwanza;Lake;Lake;;Tanzania;Coastal;-2.54617;32.98;;SubAccessHub_10;;0;;Enabled
Vodacom TZ;VTZ-4164;Bulyanhulu;Bulyanhulu;Lake;Lake;;Tanzania;Dar;-3.22413;32.4878;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-4167; 4167.0;Buzwagi;Lake;Lake;;Tanzania;Southern;-3.84835;32.6715;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-4179; 4179.0;Igoma_Mwanza;Lake;Lake;;Tanzania;Coastal;-2.54617;32.98;;SubAccessHub_10;;1;;Enabled
Vodacom TZ;VTZ-4207;VTZ-4207;Buhangija;Lake;Lake;;Tanzania;Dar;-3.68472;33.4153;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-4213; 4213.0;TangoHill;Lake;Lake;;Tanzania;Dar;-2.84833;32.1874;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-4213;TangoHill;TangoHill;Lake;Lake;;Tanzania;Dar;-2.84833;32.1874;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-4213;VTZ-4213;TangoHill;Lake;Lake;;Tanzania;Dar;-2.84833;32.1874;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-4232; 4232.0;Tabora_Airport;Lake;Lake;;Tanzania;Dar;-5.05144;32.822;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-4232;Tabora_Airport;Tabora_Airport;Lake;Lake;;Tanzania;Dar;-5.05144;32.822;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-4232;VTZ-4232;Tabora_Airport;Lake;Lake;;Tanzania;Dar;-5.05144;32.822;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-4247; 4247.0;Mhandu;Lake;Lake;;Tanzania;Lake;-2.549;32.9626;;SubAccessHub_10;;1;;Enabled
Vodacom TZ;VTZ-4247;Mhandu;Mhandu;Lake;Lake;;Tanzania;Lake;-2.549;32.9626;;SubAccessHub_10;;1;;Enabled
Vodacom TZ;VTZ-4247;VTZ-4247;Mhandu;Lake;Lake;;Tanzania;Lake;-2.549;32.9626;;SubAccessHub_10;;0;;Enabled
Vodacom TZ;VTZ-4268; 4268.0;Makao_Mapya;Lake;Lake;;Tanzania;Coastal;-2.49833;32.9793;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-4268;Makao_Mapya;Makao_Mapya;Lake;Lake;;Tanzania;Coastal;-2.49833;32.9793;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-4268;VTZ-4268;Makao_Mapya;Lake;Lake;;Tanzania;Coastal;-2.49833;32.9793;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-4306; 4306.0;Bomani;Lake;Lake;;Tanzania;Kili;-2.87897;32.2175;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-4306;Bomani;Bomani;Lake;Lake;;Tanzania;Kili;-2.87897;32.2175;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-4306;VTZ-4306;Bomani;Lake;Lake;;Tanzania;Kili;-2.87897;32.2175;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-4309; 4309.0;Igogo;Lake;Lake;;Tanzania;Southern;-2.55058;32.9079;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-4309;Igogo;Igogo;Lake;Lake;;Tanzania;Southern;-2.55058;32.9079;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-4313; 4313.0;Tabora_Stand;Lake;Lake;;Tanzania;Dar;-5.02492;32.803;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-4313;Tabora_Stand;Tabora_Stand;Lake;Lake;;Tanzania;Dar;-5.02492;32.803;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-4324; 4324.0;Kahama_South;Lake;Lake;;Tanzania;Coastal;-3.81869;32.5588;;Access_20;;1;;Enabled
Vodacom TZ;VTZ-4324;Kahama_South;Kahama_South;Lake;Lake;;Tanzania;Coastal;-3.81869;32.5588;;Access_20;;1;;Enabled
Vodacom TZ;VTZ-4338;Buzwagi_Village;Buzwagi_Village;Lake;Lake;;Tanzania;Coastal;-3.85839;32.6905;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-5001; 5001.0;Dodoma_Central;Coastal;Coastal;;Tanzania;Kili;-6.17878;35.7483;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-5001;Dodoma_Central;Dodoma_Central;Coastal;Coastal;;Tanzania;Kili;-6.17878;35.7483;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-5002; 5002.0;Singida;Kili;Kili;;Tanzania;Southern;-4.81609;34.7491;;Access_20;;1;;Enabled
Vodacom TZ;VTZ-5002;VTZ-5002;Singida;Kili;Kili;;Tanzania;Southern;-4.81609;34.7491;;Access_20;;0;;Enabled
Vodacom TZ;VTZ-4307; 4307.0;Kahama_Town;Lake;Lake;;Tanzania;Southern;-3.83214;32.5981;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-4338; 4338.0;Buzwagi_Village;Lake;Lake;;Tanzania;Coastal;-3.85839;32.6905;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-4307;Kahama_Town;Kahama_Town;Lake;Lake;;Tanzania;Southern;-3.83214;32.5981;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-5002;Singida;Singida;Kili;Kili;;Tanzania;Southern;-4.81609;34.7491;;Access_20;;1;;Enabled
Vodacom TZ;VTZ-4307;VTZ-4307;Kahama_Town;Lake;Lake;;Tanzania;Southern;-3.83214;32.5981;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-4309;VTZ-4309;Igogo;Lake;Lake;;Tanzania;Southern;-2.55058;32.9079;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-4313;VTZ-4313;Tabora_Stand;Lake;Lake;;Tanzania;Dar;-5.02492;32.803;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-4324;VTZ-4324;Kahama_South;Lake;Lake;;Tanzania;Coastal;-3.81869;32.5588;;Access_20;;0;;Enabled
Vodacom TZ;VTZ-4338;VTZ-4338;Buzwagi_Village;Lake;Lake;;Tanzania;Coastal;-3.85839;32.6905;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-5001;VTZ-5001;Dodoma_Central;Coastal;Coastal;;Tanzania;Kili;-6.17878;35.7483;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-2140; 2140.0;Mazimbu_Mpya;Coastal;Coastal;;Tanzania;Southern;-6.76514;37.6414;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-2140;Mazimbu_Mpya;Mazimbu_Mpya;Coastal;Coastal;;Tanzania;Southern;-6.76514;37.6414;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-2140;VTZ-2140;Mazimbu_Mpya;Coastal;Coastal;;Tanzania;Southern;-6.76514;37.6414;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-2034; 2034.0;Mafi;Kili;Kili;;Tanzania;Dar;-4.90472;38.1761;;Access_20;;1;;Enabled
Vodacom TZ;VTZ-2034;Mafi;Mafi;Kili;Kili;;Tanzania;Dar;-4.90472;38.1761;;Access_20;;1;;Enabled
Vodacom TZ;VTZ-2034;VTZ-2034;Mafi;Kili;Kili;;Tanzania;Dar;-4.90472;38.1761;;Access_20;;0;;Enabled
Vodacom TZ;VTZ-2036; 2036.0;Kitumbi;Kili;Kili;;Tanzania;Dar;-5.71478;38.3469;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-2036;Kitumbi;Kitumbi;Kili;Kili;;Tanzania;Dar;-5.71478;38.3469;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-2036;VTZ-2036;Kitumbi;Kili;Kili;;Tanzania;Dar;-5.71478;38.3469;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-2037;Kilosa;Kilosa;Coastal;Coastal;;Tanzania;Lake;-6.81569;36.9922;;Access_20;;1;;Enabled
Vodacom TZ;VTZ-2037;VTZ-2037;Kilosa;Coastal;Coastal;;Tanzania;Lake;-6.81569;36.9922;;Access_20;;0;;Enabled
Vodacom TZ;VTZ-2038; 2038.0;Mangula;Coastal;Coastal;;Tanzania;Coastal;-7.85595;36.8977;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-2038;Mangula;Mangula;Coastal;Coastal;;Tanzania;Coastal;-7.85595;36.8977;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-2038;VTZ-2038;Mangula;Coastal;Coastal;;Tanzania;Coastal;-7.85595;36.8977;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-2054; 2054.0;Mzumbe;Coastal;Coastal;;Tanzania;Lake;-6.92705;37.5689;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-2054;Mzumbe;Mzumbe;Coastal;Coastal;;Tanzania;Lake;-6.92705;37.5689;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-2054;VTZ-2054;Mzumbe;Coastal;Coastal;;Tanzania;Lake;-6.92705;37.5689;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-2056;Forest;Forest;Coastal;Coastal;;Tanzania;Lake;-6.82955;37.678;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-2056;VTZ-2056;Forest;Coastal;Coastal;;Tanzania;Lake;-6.82955;37.678;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-2057; 2057.0;Kihonda;Coastal;Coastal;;Tanzania;Kili;-6.78767;37.6528;;SubAccessHub_10;;1;;Enabled
Vodacom TZ;VTZ-2057;Kihonda;Kihonda;Coastal;Coastal;;Tanzania;Kili;-6.78767;37.6528;;SubAccessHub_10;;1;;Enabled
Vodacom TZ;VTZ-2057;VTZ-2057;Kihonda;Coastal;Coastal;;Tanzania;Kili;-6.78767;37.6528;;SubAccessHub_10;;0;;Enabled
Vodacom TZ;VTZ-2062;NaneNane;NaneNane;Coastal;Coastal;;Tanzania;Lake;-6.80091;37.6918;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-2062;VTZ-2062;NaneNane;Coastal;Coastal;;Tanzania;Lake;-6.80091;37.6918;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-2065; 2065.0;Sua;Coastal;Coastal;;Tanzania;Southern;-6.855;37.6573;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-2065;Sua;Sua;Coastal;Coastal;;Tanzania;Southern;-6.855;37.6573;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-2065;VTZ-2065;Sua;Coastal;Coastal;;Tanzania;Southern;-6.855;37.6573;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-2066;Tumbaku;Tumbaku;Coastal;Coastal;;Tanzania;Lake;-6.80907;37.658;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-2066;VTZ-2066;Tumbaku;Coastal;Coastal;;Tanzania;Lake;-6.80907;37.658;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-2067; 2067.0;Wande;Coastal;Coastal;;Tanzania;Lake;-6.81144;37.6774;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-2067;VTZ-2067;Wande;Coastal;Coastal;;Tanzania;Lake;-6.81144;37.6774;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-2067;Wande;Wande;Coastal;Coastal;;Tanzania;Lake;-6.81144;37.6774;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-2088; 2088.0;Pongwe;Kili;Kili;;Tanzania;Dar;-5.117047;38.995153;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-2088;Pongwe;Pongwe;Kili;Kili;;Tanzania;Dar;-5.117047;38.995153;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-2088;VTZ-2088;Pongwe;Kili;Kili;;Tanzania;Dar;-5.117047;38.995153;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-2107; 2107.0;Irente;Kili;Kili;;Tanzania;Dar;-4.79322;38.2824;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-2107;Irente;Irente;Kili;Kili;;Tanzania;Dar;-4.79322;38.2824;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-2107;VTZ-2107;Irente;Kili;Kili;;Tanzania;Dar;-4.79322;38.2824;;FlexMultradio;;0;;Enabled
Vodacom TZ;VTZ-2118; 2118.0;Ifakara_Tazara;Coastal;Coastal;;Tanzania;Lake;-8.07956;36.6863;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-2118;Ifakara_Tazara;Ifakara_Tazara;Coastal;Coastal;;Tanzania;Lake;-8.07956;36.6863;;FlexMultradio;;1;;Enabled
Vodacom TZ;VTZ-2118;VTZ-2118;Ifakara_Tazara;Coastal;Coastal;;Tanzania;Lake;-8.07956;36.6863;;FlexMultradio;;0;;Enabled
