Company;Site Name;Site Alias;Description;Region;Site Group;Street;Country;City;Latitude;Longitude;Maintenance Circle Name;Site Type;Location ID;PrimAlias;Additional Site Details;Status
Airtel Zambia;AAZM-ZM6054;AAZM-ZM6054;;Central;Central;;Zambia;Central;;;;;;0;;Enabled
Airtel Zambia;AAZM-ZM6054;SACHBNDSCHOOL;;Central;Central;;Zambia;Central;;;;;;1;;Enabled
Airtel Zambia;AAZM-ZM0281;ZM0281;T3166_KWACHA EAST;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.77867;28.23493;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-WTC;AAZM-WTC;;Lusaka;Lusaka;Core Site;Zambia;Lusaka;;;;;;0;;Enabled
Airtel Zambia;AAZM-ZM3411;AAZM-ZM3411;;Central;Central;;Zambia;Central;;;;;;0;;Enabled
Airtel Zambia;AAZM-DC;DC;;Central;Central;unknown sites;Zambia;Central;;;;;;1;;Enabled
Airtel Zambia;AAZM-ZM3411;MWILWE;;Central;Central;;Zambia;Central;;;;;;1;;Enabled
Airtel Zambia;AAZM-NTC;AAZM-NTC;;Lusaka;Lusaka;Core Site;Zambia;Lusaka;;;;;;0;;Enabled
Airtel Zambia;AAZM-DC;AAZM-DC;;Central;Central;unknown sites;Zambia;Central;;;;;;0;;Enabled
Airtel Zambia;AAZM-CHILILABOMBWEN;AAZM-CHILILABOMBWEN;;Central;Central;;Zambia;Central;;;;;;0;;Enabled
Airtel Zambia;AAZM-ZM0207;AAZM-ZM0207;;Lusaka;Lusaka;;Zambia;Lusaka;;;;;;0;;Enabled
Airtel Zambia;AAZM-ZM0122;WZM0122B;;Lusaka North;Lusaka North;;Zambia;Lusaka North;;;;;;1;;Enabled
Airtel Zambia;AAZM-ZM0119;AAZM-ZM0119;;Lusaka;Lusaka;;Zambia;Lusaka;;;;;;0;;Enabled
Airtel Zambia;AAZM-ZM0119;WZM0119B;;Lusaka;Lusaka;;Zambia;Lusaka;;;;;;1;;Enabled
Airtel Zambia;AAZM-CHILILABOMBWEN;CHILILABOMBWEN;;Central;Central;;Zambia;Central;;;;;;1;;Enabled
Airtel Zambia;AAZM-ZM0122;WZM0122A;;Lusaka North;Lusaka North;;Zambia;Lusaka North;;;;;;1;;Enabled
Airtel Zambia;AAZM-ZM0207;SIAVONGA_ROAD;;Lusaka;Lusaka;;Zambia;Lusaka;;;;;;1;;Enabled
Airtel Zambia;AAZM-ZM0207;WZM0207A;;Lusaka;Lusaka;;Zambia;Lusaka;;;;;;1;;Enabled
Airtel Zambia;AAZM-ZM0207;WZM0207B;;Lusaka;Lusaka;;Zambia;Lusaka;;;;;;1;;Enabled
Airtel Zambia;AAZM-ZM0207;WZM0207C;;Lusaka;Lusaka;;Zambia;Lusaka;;;;;;1;;Enabled
Airtel Zambia;AAZM-ZM0122;AAZM-ZM0122;;Lusaka North;Lusaka North;;Zambia;Lusaka North;;;;;;0;;Enabled
Airtel Zambia;AAZM-ZM0122;MUKUYU_FARMS;;Lusaka North;Lusaka North;;Zambia;Lusaka North;;;;;;1;;Enabled
Airtel Zambia;AAZM-ZM0119;WZM0119A;;Lusaka;Lusaka;;Zambia;Lusaka;;;;;;1;;Enabled
Airtel Zambia;AAZM-ZM0119;WZM0119C;;Lusaka;Lusaka;;Zambia;Lusaka;;;;;;1;;Enabled
Airtel Zambia;AAZM-ZM3760;JIMBEBORDER_12;;Copperbelt;Copperbelt;;Zambia;Copperbelt;;;;;;1;;Enabled
Airtel Zambia;AAZM-ZM0122;WZM0122C;;Lusaka North;Lusaka North;;Zambia;Lusaka North;;;;;;1;;Enabled
Airtel Zambia;AAZM-ZM3760;AAZM-ZM3760;;Copperbelt;Copperbelt;;Zambia;Copperbelt;;;;;;0;;Enabled
Airtel Zambia;AAZM-ZM0273;3G_4301_T3192D_SIKALANGWE POLICE;T3192D_SIKALANGWE POLICE;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.56056;28.264254;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0273;4301_T3192D_SIKALANGWE POLICE;T3192D_SIKALANGWE POLICE;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.56056;28.264254;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0273;AAZM-ZM0273;T3192D_SIKALANGWE POLICE;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.56056;28.264254;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM0277;AAZM-ZM0277;T3268_Kwacha Share;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.53967;28.224555;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM0279;AAZM-ZM0279;SIOMA;Western;Western;;Zambia;Western;-16.605315;23.498915;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM0281;AAZM-ZM0281;T3166_KWACHA EAST;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.77867;28.23493;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM0273;SIKALANGWE POLICE;T3192D_SIKALANGWE POLICE;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.56056;28.264254;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0277;KWACHA SHARE;T3268_Kwacha Share;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.53967;28.224555;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0279;3G_SIOMA;SIOMA;Western;Western;;Zambia;Western;-16.605315;23.498915;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0281;3G_4305_T3166_KWACHA EAST;T3166_KWACHA EAST;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.77867;28.23493;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0273;ZM0273;T3192D_SIKALANGWE POLICE;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.56056;28.264254;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0277;ZM0277;T3268_Kwacha Share;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.53967;28.224555;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0279;ZM0279;SIOMA;Western;Western;;Zambia;Western;-16.605315;23.498915;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0277;3G_4303_T3268_Kwacha Share;T3268_Kwacha Share;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.53967;28.224555;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0281;KWACHA EAST;T3166_KWACHA EAST;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.77867;28.23493;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0277;4303_T3268_Kwacha Share;T3268_Kwacha Share;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.53967;28.224555;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0281;4305_T3166_KWACHA EAST;T3166_KWACHA EAST;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.77867;28.23493;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0279;3748_SIOMA;SIOMA;Western;Western;;Zambia;Western;-16.605315;23.498915;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0279;SIOMA;SIOMA;Western;Western;;Zambia;Western;-16.605315;23.498915;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0283;3719_KABOMPO;KABOMPO;North Western;North Western;;Zambia;North Western;-13.597361;24.205194;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0283;3G_KABOMPO;KABOMPO;North Western;North Western;;Zambia;North Western;-13.597361;24.205194;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0283;AAZM-ZM0283;KABOMPO;North Western;North Western;;Zambia;North Western;-13.597361;24.205194;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM0283;KABOMPO;KABOMPO;North Western;North Western;;Zambia;North Western;-13.597361;24.205194;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0283;ZM0283;KABOMPO;North Western;North Western;;Zambia;North Western;-13.597361;24.205194;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0288;3G_4335_T3256D_Kabundi Park;T3256D_Kabundi Park;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.5221;27.8851;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0288;4335_T3256D_Kabundi Park;T3256D_Kabundi Park;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.5221;27.8851;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0288;AAZM-ZM0288;T3256D_Kabundi Park;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.5221;27.8851;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM0288;ZM0288;T3256D_Kabundi Park;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.5221;27.8851;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0290;5250_T1091D_SOLWEZI TEACHERS COLLEGE;T1091D_SOLWEZI TEACHERS COLLEGE;North Western;North Western;;Zambia;North Western;-12.204;26.4054;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0290;AAZM-ZM0290;T1091D_SOLWEZI TEACHERS COLLEGE;North Western;North Western;;Zambia;North Western;-12.204;26.4054;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM0290;SOLWEZI TEACHERS COLLEGE;T1091D_SOLWEZI TEACHERS COLLEGE;North Western;North Western;;Zambia;North Western;-12.204;26.4054;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0290;ZM0290;T1091D_SOLWEZI TEACHERS COLLEGE;North Western;North Western;;Zambia;North Western;-12.204;26.4054;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0293;5252_T1011D_CHAWAMA A;T1011D_CHAWAMA A;North Western;North Western;;Zambia;North Western;-12.1752;26.3845;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0293;AAZM-ZM0293;T1011D_CHAWAMA A;North Western;North Western;;Zambia;North Western;-12.1752;26.3845;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM0293;CHAWAMA A;T1011D_CHAWAMA A;North Western;North Western;;Zambia;North Western;-12.1752;26.3845;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0293;ZM0293;T1011D_CHAWAMA A;North Western;North Western;;Zambia;North Western;-12.1752;26.3845;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0323;AAZM-ZM0323;NTHITIMILA;Eastern;Eastern;;Zambia;Eastern;-12.545333;33.2175276;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM0323;ZM0323;NTHITIMILA;Eastern;Eastern;;Zambia;Eastern;-12.545333;33.2175276;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0332;AAZM-ZM0332;MPONDA;Eastern;Eastern;;Zambia;Eastern;-12.774305;32.9335;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM0332;ZM0332;MPONDA;Eastern;Eastern;;Zambia;Eastern;-12.774305;32.9335;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0372;4237_MANDA_HILL_MTN;MANDA_HILL_MTN;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.38848;28.30372;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0372;AAZM-ZM0372;MANDA_HILL_MTN;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.38848;28.30372;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM0372;ZM0372;MANDA_HILL_MTN;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.38848;28.30372;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0374;AAZM-ZM0374;KABWATA_MTN;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.43991;28.30389;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM0374;ZM0374;KABWATA_MTN;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.43991;28.30389;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0376;AAZM-ZM0376;GARDENCENTRAL;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.3881;28.287518;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM0376;ZM0376;GARDENCENTRAL;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.3881;28.287518;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0379;3147_KAFULAFUTA;KAFULAFUTA;Copperbelt;Copperbelt;;Zambia;Copperbelt;-13.244639;28.676831;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0379;AAZM-ZM0379;KAFULAFUTA;Copperbelt;Copperbelt;;Zambia;Copperbelt;-13.244639;28.676831;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM0380;AAZM-ZM0380;T3336_CHAMBESHI ECONOMIC ZONE;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.66394;28.07944;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM0380;CHAMBESHI ECONOMIC ZONE;T3336_CHAMBESHI ECONOMIC ZONE;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.66394;28.07944;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0380;ZM0380;T3336_CHAMBESHI ECONOMIC ZONE;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.66394;28.07944;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0381;3330_MAKULULU;T0127W_MAKULULU;Central;Central;;Zambia;Central;-14.4477;28.4015;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0381;AAZM-ZM0381;T0127W_MAKULULU;Central;Central;;Zambia;Central;-14.4477;28.4015;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM0381;MAKULULU;T0127W_MAKULULU;Central;Central;;Zambia;Central;-14.4477;28.4015;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0382;AAZM-ZM0382;T0134_KABWE_TOWN;Central;Central;;Zambia;Central;-14.44211;28.4522;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM0382;ZM0382;T0134_KABWE_TOWN;Central;Central;;Zambia;Central;-14.44211;28.4522;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0383;AAZM-ZM0383;T3404W_SKYWAYS_KAPIRI_ROAD;Copperbelt;Copperbelt;;Zambia;Copperbelt;-13.01312;28.66125;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM0383;SKYWAYS_KAPIRI_ROAD;T3404W_SKYWAYS_KAPIRI_ROAD;Copperbelt;Copperbelt;;Zambia;Copperbelt;-13.01312;28.66125;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0383;ZM0383;T3404W_SKYWAYS_KAPIRI_ROAD;Copperbelt;Copperbelt;;Zambia;Copperbelt;-13.01312;28.66125;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0288;KABUNDI PARK;T3256D_Kabundi Park;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.5221;27.8851;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0290;3G_5250_T1091D_SOLWEZI TEACHERS COLLEGE;T1091D_SOLWEZI TEACHERS COLLEGE;North Western;North Western;;Zambia;North Western;-12.204;26.4054;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0293;3G_5252_T1011D_CHAWAMA A;T1011D_CHAWAMA A;North Western;North Western;;Zambia;North Western;-12.1752;26.3845;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0323;NTHITIMILA;NTHITIMILA;Eastern;Eastern;;Zambia;Eastern;-12.545333;33.2175276;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0332;MPONDA;MPONDA;Eastern;Eastern;;Zambia;Eastern;-12.774305;32.9335;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0372;3G_MANDA_HILL_MTN;MANDA_HILL_MTN;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.38848;28.30372;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0379;3G_KAFULAFUTA;KAFULAFUTA;Copperbelt;Copperbelt;;Zambia;Copperbelt;-13.244639;28.676831;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0380;3G_4167_T3336_CHAMBESHI ECONOMIC ZONE;T3336_CHAMBESHI ECONOMIC ZONE;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.66394;28.07944;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0382;KABWE_TOWN;T0134_KABWE_TOWN;Central;Central;;Zambia;Central;-14.44211;28.4522;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0383;3G_4170_T3404W_SKYWAYS_KAPIRI_ROAD;T3404W_SKYWAYS_KAPIRI_ROAD;Copperbelt;Copperbelt;;Zambia;Copperbelt;-13.01312;28.66125;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0372;MANDA_HILL_MTN;MANDA_HILL_MTN;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.38848;28.30372;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0374;KABWATA_MTN;KABWATA_MTN;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.43991;28.30389;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0374;WZM0374A;KABWATA_MTN;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.43991;28.30389;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0374;WZM0374C;KABWATA_MTN;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.43991;28.30389;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0376;WZM0376B;GARDENCENTRAL;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.3881;28.287518;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0374;WZM0374B;KABWATA_MTN;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.43991;28.30389;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0376;WZM0376A;GARDENCENTRAL;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.3881;28.287518;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0376;WZM0376C;GARDENCENTRAL;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.3881;28.287518;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0376;GARDENCENTRAL;GARDENCENTRAL;Lusaka North;Lusaka North;;Zambia;Lusaka North;-15.3881;28.287518;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0379;KAFULAFUTA;KAFULAFUTA;Copperbelt;Copperbelt;;Zambia;Copperbelt;-13.244639;28.676831;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0379;ZM0379;KAFULAFUTA;Copperbelt;Copperbelt;;Zambia;Copperbelt;-13.244639;28.676831;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0381;ZM0381;T0127W_MAKULULU;Central;Central;;Zambia;Central;-14.4477;28.4015;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0380;4167_T3336_CHAMBESHI ECONOMIC ZONE;T3336_CHAMBESHI ECONOMIC ZONE;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.66394;28.07944;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0382;4169_T0134_KABWE_TOWN;T0134_KABWE_TOWN;Central;Central;;Zambia;Central;-14.44211;28.4522;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0381;3G_MAKULULU;T0127W_MAKULULU;Central;Central;;Zambia;Central;-14.4477;28.4015;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0381;4168_T0127W_MAKULULU;T0127W_MAKULULU;Central;Central;;Zambia;Central;-14.4477;28.4015;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0383;4170_T3404W_SKYWAYS_KAPIRI_ROAD;T3404W_SKYWAYS_KAPIRI_ROAD;Copperbelt;Copperbelt;;Zambia;Copperbelt;-13.01312;28.66125;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0384;4171_EVELYN HONE ROOF TOP;EVELYN HONE ROOF TOP;Lusaka;Lusaka;;Zambia;Lusaka;-15.4155;28.28782;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0384;AAZM-ZM0384;EVELYN HONE ROOF TOP;Lusaka;Lusaka;;Zambia;Lusaka;-15.4155;28.28782;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM0384;EVELYN HONE ROOF TOP;EVELYN HONE ROOF TOP;Lusaka;Lusaka;;Zambia;Lusaka;-15.4155;28.28782;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0384;EVELYN_HONE_RTT;EVELYN HONE ROOF TOP;Lusaka;Lusaka;;Zambia;Lusaka;-15.4155;28.28782;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0384;WZM0384A;EVELYN HONE ROOF TOP;Lusaka;Lusaka;;Zambia;Lusaka;-15.4155;28.28782;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0384;WZM0384B;EVELYN HONE ROOF TOP;Lusaka;Lusaka;;Zambia;Lusaka;-15.4155;28.28782;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0384;ZM0384;EVELYN HONE ROOF TOP;Lusaka;Lusaka;;Zambia;Lusaka;-15.4155;28.28782;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0385;3G_4172_T0317_SIAVONGA WEST;T0317_SIAVONGA WEST;Southern;Southern;;Zambia;Southern;-16.52996;28.70776;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0385;4172_T0317_SIAVONGA WEST;T0317_SIAVONGA WEST;Southern;Southern;;Zambia;Southern;-16.52996;28.70776;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0385;AAZM-ZM0385;T0317_SIAVONGA WEST;Southern;Southern;;Zambia;Southern;-16.52996;28.70776;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM0385;SIAVONGA WEST;T0317_SIAVONGA WEST;Southern;Southern;;Zambia;Southern;-16.52996;28.70776;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0385;ZM0385;T0317_SIAVONGA WEST;Southern;Southern;;Zambia;Southern;-16.52996;28.70776;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0386;4173_CBP0060-TWATASHA;CBP0060-TWATASHA;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.75722;28.19348;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0386;AAZM-ZM0386;CBP0060-TWATASHA;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.75722;28.19348;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM0386;TWATASHA;CBP0060-TWATASHA;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.75722;28.19348;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0386;ZM0386;CBP0060-TWATASHA;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.75722;28.19348;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0387;4174_CBP0037-ITIMPI;CBP0037-ITIMPI;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.74413;28.17055;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0387;AAZM-ZM0387;CBP0037-ITIMPI;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.74413;28.17055;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM0387;ZM0387;CBP0037-ITIMPI;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.74413;28.17055;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0388;4175_LKP0113-UNITED QUARRES;LKP0113-UNITED QUARRES;Lusaka;Lusaka;;Zambia;Lusaka;-15.3659;28.42416;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0388;AAZM-ZM0388;LKP0113-UNITED QUARRES;Lusaka;Lusaka;;Zambia;Lusaka;-15.3659;28.42416;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM0388;UNITED_QUARRES;LKP0113-UNITED QUARRES;Lusaka;Lusaka;;Zambia;Lusaka;-15.3659;28.42416;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0388;ZM0388;LKP0113-UNITED QUARRES;Lusaka;Lusaka;;Zambia;Lusaka;-15.3659;28.42416;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0389;4176_LKP0119-IBEX;LKP0119-IBEX;Lusaka;Lusaka;;Zambia;Lusaka;-15.417102;28.395446;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0389;AAZM-ZM0389;LKP0119-IBEX;Lusaka;Lusaka;;Zambia;Lusaka;-15.417102;28.395446;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM0389;ZM0389;LKP0119-IBEX;Lusaka;Lusaka;;Zambia;Lusaka;-15.417102;28.395446;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0390;4177_LKP0284-GARDEN HOUSE;LKP0284-GARDEN HOUSE;Lusaka;Lusaka;;Zambia;Lusaka;-15.4027;28.2072;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0390;AAZM-ZM0390;LKP0284-GARDEN HOUSE;Lusaka;Lusaka;;Zambia;Lusaka;-15.4027;28.2072;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM0390;ZM0390;LKP0284-GARDEN HOUSE;Lusaka;Lusaka;;Zambia;Lusaka;-15.4027;28.2072;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0391;AAZM-ZM0391;T2007_CHADIZA;Eastern;Eastern;;Zambia;Eastern;-14.06276;32.43592;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM0391;ZM0391;T2007_CHADIZA;Eastern;Eastern;;Zambia;Eastern;-14.06276;32.43592;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0392;4179_T3228_CHIFWEBE BASIC (MKUSHI BOMA);T3228_CHIFWEBE BASIC (MKUSHI BOMA);Central;Central;;Zambia;Central;-13.6165;29.3986;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0392;AAZM-ZM0392;T3228_CHIFWEBE BASIC (MKUSHI BOMA);Central;Central;;Zambia;Central;-13.6165;29.3986;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM0392;ZM0392;T3228_CHIFWEBE BASIC (MKUSHI BOMA);Central;Central;;Zambia;Central;-13.6165;29.3986;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0393;3754_MUKOBEKO;T0041W_MUKOBEKO;Central;Central;;Zambia;Central;-14.4094;28.4082;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0393;AAZM-ZM0393;T0041W_MUKOBEKO;Central;Central;;Zambia;Central;-14.4094;28.4082;;Outdoor;;0;;Enabled
Airtel Zambia;AAZM-ZM0394;4181_NDOLA PRFUND FLATS ROOF TOP;NDOLA PRFUND FLATS ROOF TOP;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.9919;28.650998;;Outdoor;;1;;Enabled
Airtel Zambia;AAZM-ZM0394;ZM0394;NDOLA PRFUND FLATS ROOF TOP;Copperbelt;Copperbelt;;Zambia;Copperbelt;-12.9919;28.650998;;Outdoor;;1;;Enabled
