Company;Site Name;Site Alias;Description;Region;Site Group;Street;Country;City;Latitude;Longitude;Maintenance Circle Name;Site Type;Location ID;PrimAlias;Additional Site Details;Status
Airtel Uganda;AAUG-EA5244;EA5244;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-NO4173;AAUG-NO4173;;North;North;;Uganda;North;;;;;;0;;Enabled
Airtel Uganda;AAUG-NO4173;NO4173;;North;North;;Uganda;North;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5024;AAUG-EA5024;;East;East;;Uganda;East;0.81519;33.89621;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5026;Mukongolo;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5015;Busesa;;East;East;;Uganda;East;0.624527;33.611662;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5024;Busolwe_ATL1;;East;East;;Uganda;East;0.81519;33.89621;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5015;EA5015;;East;East;;Uganda;East;0.624527;33.611662;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5017;EA5017;;East;East;;Uganda;East;1.34125;34.38021;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5024;EA5024;;East;East;;Uganda;East;0.81519;33.89621;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5026;EA5026;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5026;AAUG-EA5026;;East;East;;Uganda;East;;;;;;0;;Enabled
Airtel Uganda;AAUG-EA5028;AAUG-EA5028;;East;East;;Uganda;East;;;;;;0;;Enabled
Airtel Uganda;AAUG-EA5028;Agule;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5028;EA5028;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5029;AAUG-EA5029;;East;East;;Uganda;East;;;;;;0;;Enabled
Airtel Uganda;AAUG-EA5029;EA5029;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5029;Kidera_Airtel;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5245;EA5245;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5270;AAUG-EA5270;;East;East;;Uganda;East;;;;;;0;;Enabled
Airtel Uganda;AAUG-EA5270;EA5270;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-NO4175;NO4175;;North;North;;Uganda;North;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5035;EA5035;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5035;Namasagali;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5036;EA5036;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5036;Katakwi;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5039;Busolwe_ATL22;;East;East;;Uganda;East;0.901377;33.968392;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5039;EA5039;;East;East;;Uganda;East;0.901377;33.968392;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5043;EA5043;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5043;Kadungulu;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5044;NAMUTUMBA;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5044;NAMUTUMBA-3G;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5044;NAMUTUMBA-4G;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5053;EA5053;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5053;Nawaikoke_b;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5057;Bugiri_b;;East;East;;Uganda;East;0.55055;33.75269;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5057;EA5057;;East;East;;Uganda;East;0.55055;33.75269;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5069;AAUG-EA5069;;East;East;;Uganda;East;1.01919;33.88956;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5245;AAUG-EA5245;;East;East;;Uganda;East;;;;;;0;;Enabled
Airtel Uganda;AAUG-NO4175;AAUG-NO4175;;North;North;;Uganda;North;;;;;;0;;Enabled
Airtel Uganda;AAUG-EA5035;AAUG-EA5035;;East;East;;Uganda;East;;;;;;0;;Enabled
Airtel Uganda;AAUG-EA5036;AAUG-EA5036;;East;East;;Uganda;East;;;;;;0;;Enabled
Airtel Uganda;AAUG-EA5039;AAUG-EA5039;;East;East;;Uganda;East;0.901377;33.968392;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5043;AAUG-EA5043;;East;East;;Uganda;East;;;;;;0;;Enabled
Airtel Uganda;AAUG-EA5044;AAUG-EA5044;;East;East;;Uganda;East;;;;;;0;;Enabled
Airtel Uganda;AAUG-EA5053;AAUG-EA5053;;East;East;;Uganda;East;;;;;;0;;Enabled
Airtel Uganda;AAUG-EA5044;EA5044;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5059;EA5059;;East;East;;Uganda;East;0.47054;33.49769;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5065;EA5065;;East;East;;Uganda;East;0.75098;33.49928;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5044;Namutumba_Ext;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5065;Nasuti;;East;East;;Uganda;East;0.75098;33.49928;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5057;AAUG-EA5057;;East;East;;Uganda;East;0.55055;33.75269;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5059;AAUG-EA5059;;East;East;;Uganda;East;0.47054;33.49769;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5065;AAUG-EA5065;;East;East;;Uganda;East;0.75098;33.49928;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5059;Mayuge_b;;East;East;;Uganda;East;0.47054;33.49769;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5069;EA5069;;East;East;;Uganda;East;1.01919;33.88956;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-WE2081;AAUG-WE2081;;West;West;;Uganda;West;;;;;;0;;Enabled
Airtel Uganda;AAUG-WE2081;WE2081;;West;West;;Uganda;West;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5071;EA5071;;East;East;;Uganda;East;1.31806;34.32671;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5071;Kamus;;East;East;;Uganda;East;1.31806;34.32671;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5074;EA5074;;East;East;;Uganda;East;0.6408;33.53858;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5074;Iganga_c;;East;East;;Uganda;East;0.6408;33.53858;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5079;Bumulimba_Ext;;East;East;;Uganda;East;0.48987;34.00716;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5079;EA5079;;East;East;;Uganda;East;0.48987;34.00716;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5084;EA5084;;East;East;;Uganda;East;0.60479;33.69009;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5085;EA5085;;East;East;;Uganda;East;0.71694;34.1446;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5086;Bubulo;;East;East;;Uganda;East;0.9088;34.2884;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5086;EA5086;;East;East;;Uganda;East;0.9088;34.2884;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5087;Binyini;;East;East;;Uganda;East;1.41182;34.53293;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5069;Kadama;;East;East;;Uganda;East;1.01919;33.88956;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5085;Tororo3;;East;East;;Uganda;East;0.71694;34.1446;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5071;AAUG-EA5071;;East;East;;Uganda;East;1.31806;34.32671;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5074;AAUG-EA5074;;East;East;;Uganda;East;0.6408;33.53858;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5079;AAUG-EA5079;;East;East;;Uganda;East;0.48987;34.00716;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5084;AAUG-EA5084;;East;East;;Uganda;East;0.60479;33.69009;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5085;AAUG-EA5085;;East;East;;Uganda;East;0.71694;34.1446;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5084;Busowa;;East;East;;Uganda;East;0.60479;33.69009;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5086;AAUG-EA5086;;East;East;;Uganda;East;0.9088;34.2884;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5087;AAUG-EA5087;;East;East;;Uganda;East;1.41182;34.53293;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5087;EA5087;;East;East;;Uganda;East;1.41182;34.53293;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5089;AAUG-EA5089;;East;East;;Uganda;East;;;;;;0;;Enabled
Airtel Uganda;AAUG-EA5089;EA5089;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5092;AAUG-EA5092;;East;East;;Uganda;East;1.40918;34.47404;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5092;EA5092;;East;East;;Uganda;East;1.40918;34.47404;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5092;Kapchorwa_B ;;East;East;;Uganda;East;1.40918;34.47404;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5096;EA5096;;East;East;;Uganda;East;0.4667;34.09872;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5100;EA5100;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5100;Malerwa ;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5102;EA5102;;East;East;;Uganda;East;0.8626;34.35862;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5102;OUL_Lwakhakha ;;East;East;;Uganda;East;0.8626;34.35862;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5107;AAUG-EA5107;;East;East;;Uganda;East;0.61127;33.47421;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5089;Malera;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5096;Busia_b;;East;East;;Uganda;East;0.4667;34.09872;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5096;AAUG-EA5096;;East;East;;Uganda;East;0.4667;34.09872;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5100;AAUG-EA5100;;East;East;;Uganda;East;;;;;;0;;Enabled
Airtel Uganda;AAUG-EA5102;AAUG-EA5102;;East;East;;Uganda;East;0.8626;34.35862;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5107;EA5107;;East;East;;Uganda;East;0.61127;33.47421;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5107;Kasokoso ;;East;East;;Uganda;East;0.61127;33.47421;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5121;EA5121;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5121;OUL_Bukungu ;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5123;AAUG-EA5123;;East;East;;Uganda;East;;;;;;0;;Enabled
Airtel Uganda;AAUG-EA5123;ATC_Bbaale ;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5123;EA5123;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5124;AAUG-EA5124;;East;East;;Uganda;East;;;;;;0;;Enabled
Airtel Uganda;AAUG-EA5124;ATC_Kitimbwa_900;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5124;EA5124;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5129;EA5129;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5129;OUL_Ngora ;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5131;EA5131;;East;East;;Uganda;East;1.39773;34.44657;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5131;Kapchorwa ;;East;East;;Uganda;East;1.39773;34.44657;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5132;EA5132;;East;East;;Uganda;East;0.6444;34.2601;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5132;Malaba_Warid ;;East;East;;Uganda;East;0.6444;34.2601;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5146;EA5146;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5146;Mayirikiti;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5155;AAUG-EA5155;;East;East;;Uganda;East;;;;;;0;;Enabled
Airtel Uganda;AAUG-EA5155;Pallisa ;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5159;AAUG-EA5159;;East;East;;Uganda;East;;;;;;0;;Enabled
Airtel Uganda;AAUG-EA5159;EA5159;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5159;TAQWAMOSQUE;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5159;TAQWAMOSQUE-4G;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5159;TAQWA_MOSQUE-3G;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5159;Taqwa Mosque ;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5160;AAUG-EA5160;;East;East;;Uganda;East;;;;;;0;;Enabled
Airtel Uganda;AAUG-EA5160;EA5160;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5164;AAUG-EA5164;;East;East;;Uganda;East;0.69475;34.17771;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5164;EA5164;;East;East;;Uganda;East;0.69475;34.17771;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5164;Tororo_Ext ;;East;East;;Uganda;East;0.69475;34.17771;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5177;Budaka ;;East;East;;Uganda;East;1.0155;33.94932;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5177;EA5177;;East;East;;Uganda;East;1.0155;33.94932;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5181;Bukedea ;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5181;EA5181;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5182;Koloin ;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5193;AAUG-EA5193;;East;East;;Uganda;East;0.57603;33.75549;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5121;AAUG-EA5121;;East;East;;Uganda;East;;;;;;0;;Enabled
Airtel Uganda;AAUG-EA5131;AAUG-EA5131;;East;East;;Uganda;East;1.39773;34.44657;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5132;AAUG-EA5132;;East;East;;Uganda;East;0.6444;34.2601;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5146;AAUG-EA5146;;East;East;;Uganda;East;;;;;;0;;Enabled
Airtel Uganda;AAUG-EA5129;AAUG-EA5129;;East;East;;Uganda;East;;;;;;0;;Enabled
Airtel Uganda;AAUG-EA5155;EA5155;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5182;EA5182;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5160;Kengere ;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5177;AAUG-EA5177;;East;East;;Uganda;East;1.0155;33.94932;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5181;AAUG-EA5181;;East;East;;Uganda;East;;;;;;0;;Enabled
Airtel Uganda;AAUG-EA5182;AAUG-EA5182;;East;East;;Uganda;East;;;;;;0;;Enabled
Airtel Uganda;AAUG-EA5193;Bugiri HQ ;;East;East;;Uganda;East;0.57603;33.75549;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5193;EA5193;;East;East;;Uganda;East;0.57603;33.75549;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5195;AAUG-EA5195;;East;East;;Uganda;East;0.53927;33.95029;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5195;EA5195;;East;East;;Uganda;East;0.53927;33.95029;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5195;Muwayo ;;East;East;;Uganda;East;0.53927;33.95029;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5196;AAUG-EA5196;;East;East;;Uganda;East;0.54195;34.01579;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5196;Busitema ;;East;East;;Uganda;East;0.54195;34.01579;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5196;EA5196;;East;East;;Uganda;East;0.54195;34.01579;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5197;AAUG-EA5197;;East;East;;Uganda;East;0.47535;34.04734;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5197;Mayombe PS ;;East;East;;Uganda;East;0.47535;34.04734;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5203;AAUG-EA5203;;East;East;;Uganda;East;0.66852;34.1883;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5203;EA5203;;East;East;;Uganda;East;0.66852;34.1883;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5203;Oriyoyi;;East;East;;Uganda;East;0.66852;34.1883;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5207;AAUG-EA5207;;East;East;;Uganda;East;;;;;;0;;Enabled
Airtel Uganda;AAUG-EA5207;EA5207;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5207;Soroti_station;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5209;AAUG-EA5209;;East;East;;Uganda;East;1.040595;34.3451;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5209;Bushika;;East;East;;Uganda;East;1.040595;34.3451;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5209;EA5209;;East;East;;Uganda;East;1.040595;34.3451;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5212;AAUG-EA5212;;East;East;;Uganda;East;;;;;;0;;Enabled
Airtel Uganda;AAUG-EA5212;Balawoli;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5212;EA5212;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5214;AAUG-EA5214;;East;East;;Uganda;East;;;;;;0;;Enabled
Airtel Uganda;AAUG-EA5214;EA5214;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5214;Kasolwe;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5218;AAUG-EA5218;;East;East;;Uganda;East;;;;;;0;;Enabled
Airtel Uganda;AAUG-EA5218;EA5218;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5218;Kaliro_Alarm_grp;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5219;AAUG-EA5219;;East;East;;Uganda;East;0.659918;34.157106;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5219;EA5219;;East;East;;Uganda;East;0.659918;34.157106;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5219;Tororo Cement;;East;East;;Uganda;East;0.659918;34.157106;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5221;AAUG-EA5221;;East;East;;Uganda;East;0.685237;34.183727;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5221;EA5221;;East;East;;Uganda;East;0.685237;34.183727;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5221;Torororock;;East;East;;Uganda;East;0.685237;34.183727;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5222;AAUG-EA5222;;East;East;;Uganda;East;0.42499;34.053285;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5222;Dabani;;East;East;;Uganda;East;0.42499;34.053285;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5222;EA5222;;East;East;;Uganda;East;0.42499;34.053285;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5224;AAUG-EA5224;;East;East;;Uganda;East;;;;;;0;;Enabled
Airtel Uganda;AAUG-EA5224;EA5224;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5224;Gaddumire;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5225;AAUG-EA5225;;East;East;;Uganda;East;0.71411;33.77251;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5225;Bugobi;;East;East;;Uganda;East;0.71411;33.77251;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5225;EA5225;;East;East;;Uganda;East;0.71411;33.77251;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5228;AAUG-EA5228;;East;East;;Uganda;East;0.84016;33.92771;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5228;Busolwe;;East;East;;Uganda;East;0.84016;33.92771;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5229;AAUG-EA5229;;East;East;;Uganda;East;1.22867;34.73763;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5229;EA5229;;East;East;;Uganda;East;1.22867;34.73763;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5229;Swam;;East;East;;Uganda;East;1.22867;34.73763;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5231;AAUG-EA5231;;East;East;;Uganda;East;0.6087;32.487;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5236;AAUG-EA5236;;East;East;;Uganda;East;0.77156;33.46545;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5236;EA5236;;East;East;;Uganda;East;0.77156;33.46545;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5236;Nabitende;;East;East;;Uganda;East;0.77156;33.46545;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5241;AAUG-EA5241;;East;East;;Uganda;East;0.61405;33.478;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5241;EA5241;;East;East;;Uganda;East;0.61405;33.478;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5241;Iganga Market;;East;East;;Uganda;East;0.61405;33.478;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5246;AAUG-EA5246;;East;East;;Uganda;East;0.55055;33.75269;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5246;Bugiri_Town;;East;East;;Uganda;East;0.55055;33.75269;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5246;EA5246;;East;East;;Uganda;East;0.55055;33.75269;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5259;AAUG-EA5259;;East;East;;Uganda;East;1.2691;34.36141111;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5259;Buginyanya;;East;East;;Uganda;East;1.2691;34.36141111;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5259;EA5259;;East;East;;Uganda;East;1.2691;34.36141111;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5260;AAUG-EA5260;;East;East;;Uganda;East;;;;;;0;;Enabled
Airtel Uganda;AAUG-EA5260;ATC_Irundu;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5263;AAUG-EA5263;;East;East;;Uganda;East;0.822575;34.3134;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5263;Bubutu;;East;East;;Uganda;East;0.822575;34.3134;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5263;EA5263;;East;East;;Uganda;East;0.822575;34.3134;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5264;AAUG-EA5264;;East;East;;Uganda;East;0.92112;34.2687;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5264;Bugobero;;East;East;;Uganda;East;0.92112;34.2687;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5264;EA5264;;East;East;;Uganda;East;0.92112;34.2687;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5265;AAUG-EA5265;;East;East;;Uganda;East;0.98824;34.254;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5265;Busano;;East;East;;Uganda;East;0.98824;34.254;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5265;EA5265;;East;East;;Uganda;East;0.98824;34.254;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5267;AAUG-EA5267;;East;East;;Uganda;East;;;;;;0;;Enabled
Airtel Uganda;AAUG-EA5267;Butebo;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5267;EA5267;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-EA5268;AAUG-EA5268;;East;East;;Uganda;East;0.6111778;33.9857194;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5268;EA5268;;East;East;;Uganda;East;0.6111778;33.9857194;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5268;Iyolwa;;East;East;;Uganda;East;0.6111778;33.9857194;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5269;AAUG-EA5269;;East;East;;Uganda;East;0.68975;34.1052;;Outdoor;;0;;Enabled
Airtel Uganda;AAUG-EA5269;EA5269;;East;East;;Uganda;East;0.68975;34.1052;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5269;Kidera_Mbuga;;East;East;;Uganda;East;0.68975;34.1052;;Outdoor;;1;;Enabled
Airtel Uganda;AAUG-EA5271;Kodiri;;East;East;;Uganda;East;;;;;;1;;Enabled
Airtel Uganda;AAUG-IW2448;IW2448;;West;West;;Uganda;West;;;;;;1;;Enabled
Airtel Uganda;AAUG-IW2448;KINYARASUGARWORKS;;West;West;;Uganda;West;;;;;;1;;Enabled
Airtel Uganda;AAUG-KA1016;Semuto;;Central;Central;;Uganda;Central;;;;;;1;;Enabled
Airtel Uganda;AAUG-KA1017;KA1017;;Central;Central;;Uganda;Central;;;;;;1;;Enabled
Airtel Uganda;AAUG-KA1052;KA1052;;Central;Central;;Uganda;Central;;;;;;1;;Enabled
Airtel Uganda;AAUG-KA1052;Manze;;Central;Central;;Uganda;Central;;;;;;1;;Enabled
